diff,fp,rx
0.20800018310546875,-88.5,-80.0
0.18599987030029297,-89.0,-80.0
0.1789999008178711,-89.0,-80.0
0.18599987030029297,-89.5,-80.0
0.19899988174438477,-88.5,-80.0
0.1770000457763672,-89.0,-80.0
0.16200017929077148,-89.0,-80.0
0.15799999237060547,-89.0,-80.0
0.17500019073486328,-90.0,-80.5
0.1789999008178711,-89.0,-80.0
0.17299985885620117,-89.5,-80.0
0.15600013732910156,-90.0,-80.0
0.1640000343322754,-90.0,-80.0
0.17500019073486328,-90.5,-80.5
0.1919999122619629,-89.0,-80.0
0.18400001525878906,-89.0,-80.0
0.14699983596801758,-89.5,-80.0
0.17500019073486328,-89.0,-80.5
0.2049999237060547,-89.0,-80.0
0.19899988174438477,-88.0,-80.0
0.1770000457763672,-89.0,-80.0
0.1770000457763672,-89.0,-80.0
0.18200016021728516,-89.0,-80.5
0.18599987030029297,-88.0,-80.0
0.18800020217895508,-88.0,-80.0
0.1789999008178711,-88.5,-80.0
0.17299985885620117,-88.5,-80.0
0.18400001525878906,-88.5,-80.5
0.20800018310546875,-88.0,-80.0
0.18800020217895508,-88.0,-80.0
0.18400001525878906,-88.5,-80.0
0.18800020217895508,-88.5,-80.0
0.19000005722045898,-88.5,-80.0
0.17500019073486328,-89.5,-80.5
0.1770000457763672,-89.0,-80.5
0.1770000457763672,-88.5,-80.5
0.18800020217895508,-88.0,-80.0
0.1770000457763672,-88.0,-80.0
0.19500017166137695,-89.0,-80.0
0.20100021362304688,-89.0,-80.0
0.1919999122619629,-89.5,-80.5
0.19000005722045898,-88.5,-80.0
0.20100021362304688,-88.0,-80.0
0.18400001525878906,-88.5,-80.0
0.1789999008178711,-88.5,-80.0
0.18400001525878906,-89.0,-80.0
0.19700002670288086,-88.5,-80.0
0.1919999122619629,-88.0,-80.0
0.17500019073486328,-88.0,-80.0
0.17100000381469727,-88.5,-80.0
0.16900014877319336,-89.5,-80.5
0.19899988174438477,-88.5,-80.0
0.18800020217895508,-88.0,-80.0
0.1770000457763672,-88.5,-80.0
0.17299985885620117,-89.0,-80.5
0.18400001525878906,-89.0,-80.0
0.18800020217895508,-88.5,-80.0
0.16200017929077148,-88.5,-80.0
0.1659998893737793,-89.0,-80.0
0.18599987030029297,-89.5,-80.5
0.19000005722045898,-88.5,-80.5
0.20300006866455078,-88.5,-80.0
0.19899988174438477,-89.0,-80.0
0.18599987030029297,-89.0,-80.0
0.18200016021728516,-89.0,-80.0
0.20300006866455078,-88.0,-80.0
0.1919999122619629,-88.0,-80.0
0.17299985885620117,-88.5,-80.0
0.1659998893737793,-89.5,-80.0
0.18599987030029297,-89.5,-80.5
0.1770000457763672,-88.5,-80.0
0.17500019073486328,-88.5,-80.0
0.15799999237060547,-90.0,-80.0
0.1399998664855957,-90.5,-80.0
0.16200017929077148,-89.5,-80.5
0.1510000228881836,-89.5,-80.0
0.15999984741210938,-89.5,-80.0
0.1529998779296875,-90.5,-80.0
0.15600013732910156,-89.5,-80.0
0.15600013732910156,-89.0,-80.0
0.15799999237060547,-89.5,-80.0
0.17299985885620117,-90.0,-80.0
0.15999984741210938,-89.5,-80.0
0.14300012588500977,-89.5,-80.0
0.1360001564025879,-89.5,-80.0
0.1490001678466797,-90.5,-80.0
0.16200017929077148,-90.0,-80.5
0.17500019073486328,-89.5,-80.0
0.15999984741210938,-89.0,-80.0
0.1640000343322754,-89.0,-80.0
0.1640000343322754,-89.5,-80.0
0.16900014877319336,-89.5,-80.0
0.17500019073486328,-89.0,-80.0
0.1659998893737793,-89.0,-80.0
0.15999984741210938,-89.5,-80.0
0.1510000228881836,-90.0,-80.0
0.15799999237060547,-89.5,-80.0
0.15799999237060547,-89.5,-80.0
