diff,fp,rx
0.1009999275207516,-81.0,-79.0
0.014000034332275035,-82.5,-79.0
0.12199983596801722,-82.0,-79.0
0.1329999923706051,-81.0,-79.0
0.10500011444091761,-81.0,-79.0
0.09599981307983363,-81.5,-79.0
0.06700000762939418,-81.5,-79.0
0.04099998474121058,-80.5,-79.0
0.07700023651123011,-81.0,-79.0
0.12600002288818324,-81.0,-79.0
0.049999809265136363,-81.5,-79.0
0.08400020599365199,-82.0,-79.0
0.1549998283386227,-81.0,-79.0
0.07900009155273402,-81.5,-79.0
0.1029997825622555,-81.5,-79.0
0.06700000762939418,-81.5,-79.0
0.06199989318847621,-80.5,-79.0
0.11700019836425746,-81.0,-79.0
0.058000183105468395,-81.5,-79.0
0.031000232696532848,-82.5,-79.0
0.14500007629394496,-81.0,-79.0
0.09300003051757777,-81.5,-79.0
0.07399997711181605,-81.5,-79.5
0.06899986267089808,-81.0,-79.0
0.08400020599365199,-80.5,-79.0
0.09100017547607386,-80.5,-79.5
0.09300003051757777,-80.5,-79.0
0.019000148773193004,-81.5,-79.0
0.08099994659423793,-81.0,-79.0
0.12199983596801722,-81.5,-79.0
0.06700000762939418,-81.5,-79.0
0.07200012207031214,-81.5,-79.0
0.11000022888183558,-81.5,-79.0
0.06500015258789027,-81.0,-79.0
0.053000068664550426,-80.5,-79.0
0.09100017547607386,-81.0,-79.0
0.058000183105468395,-81.0,-79.0
0.07200012207031214,-80.5,-79.0
0.1549998283386227,-81.0,-79.0
0.14300022125244105,-81.0,-79.0
0.08899984359741175,-82.0,-79.0
0.11900005340576136,-81.5,-79.0
0.06899986267089808,-80.5,-79.0
0.053000068664550426,-80.5,-79.0
0.1029997825622555,-81.5,-79.0
0.0600000381469723,-81.5,-79.0
0.07900009155273402,-80.5,-79.0
0.16599998474121058,-81.0,-79.0
0.0860000610351559,-81.0,-79.0
0.058000183105468395,-82.0,-79.0
0.09800014495849574,-81.0,-79.0
0.04099998474121058,-80.5,-79.0
0.10500011444091761,-81.0,-79.0
0.08099994659423793,-81.5,-79.0
0.02600011825561488,-81.0,-79.0
0.07900009155273402,-80.5,-79.0
0.14500007629394496,-81.0,-79.0
0.07200012207031214,-81.0,-79.0
0.049999809265136363,-82.0,-79.0
0.11499986648559535,-81.0,-79.0
0.08400020599365199,-80.5,-79.0
0.02899990081787074,-81.0,-79.0
0.1029997825622555,-81.0,-79.0
0.08099994659423793,-81.0,-78.5
0.049999809265136363,-81.0,-79.0
0.11900005340576136,-80.5,-79.0
0.17999992370605433,-81.0,-79.0
0.06199989318847621,-81.5,-79.0
0.06199989318847621,-82.0,-79.0
0.1009999275207516,-81.0,-79.0
0.11200008392333949,-80.5,-78.5
0.016999816894530895,-80.5,-79.0
0.1009999275207516,-81.0,-79.0
0.058000183105468395,-81.0,-79.0
0.07399997711181605,-81.0,-79.0
0.13599977493286097,-80.5,-79.0
0.1549998283386227,-80.5,-79.0
0.0600000381469723,-81.5,-79.0
0.07900009155273402,-81.5,-79.0
0.11200008392333949,-81.0,-79.0
0.05499992370605433,-80.5,-79.0
0.06199989318847621,-80.5,-79.0
0.09599981307983363,-81.0,-79.0
0.058000183105468395,-81.5,-79.0
0.1310001373291012,-80.5,-79.0
0.15200004577636683,-80.5,-79.0
0.04799995422363246,-82.0,-79.0
0.09300003051757777,-81.5,-79.0
0.09100017547607386,-80.5,-78.5
0.11499986648559535,-80.5,-79.0
0.11000022888183558,-81.5,-79.0
0.03400001525878871,-81.5,-78.5
0.05499992370605433,-80.5,-79.0
0.15000019073486293,-81.0,-79.0
0.08400020599365199,-81.0,-79.0
0.02399978637695277,-82.5,-79.0
0.10799989700317347,-81.0,-79.0
0.06199989318847621,-81.0,-79.0
0.07700023651123011,-81.0,-79.0
