diff,fp,rx
0.014000010490417436,-82.0,-79.5
0.022000026702880815,-81.0,-78.5
0.043999981880187944,-80.5,-78.0
0.02899999618530269,-80.5,-78.0
0.011999976634979204,-80.5,-77.5
0.0009999990463256392,-81.0,-78.5
0.002999973297119096,-81.5,-78.5
0.006999981403350786,-81.5,-79.0
0.022000026702880815,-81.0,-78.5
0.024999988079071,-80.5,-78.0
0.002999973297119096,-80.5,-78.0
0.011999976634979204,-80.5,-78.0
0.005000007152557329,-80.5,-78.0
-0.0030000090599060503,-81.0,-78.5
0.0009999990463256392,-81.5,-78.5
0.006999981403350786,-81.5,-79.0
0.0009999990463256392,-81.0,-78.5
0.038999986648559526,-80.5,-78.0
0.002999973297119096,-80.5,-78.0
0.010000002384185747,-80.5,-78.0
0.010000002384185747,-80.5,-78.0
0.018000018596649126,-81.0,-78.0
0.018000018596649126,-81.0,-78.5
0.005000007152557329,-81.5,-79.0
0.03300000429153438,-81.0,-78.5
0.027000021934509233,-80.5,-78.5
0.011999976634979204,-80.5,-78.0
0.011999976634979204,-80.5,-78.0
0.014000010490417436,-80.5,-78.0
0.005000007152557329,-81.0,-78.5
0.014000010490417436,-81.5,-79.0
0.04799998998641963,-81.5,-78.5
0.002999973297119096,-81.5,-79.0
0.030999970436096147,-81.5,-79.0
0.015999984741210893,-81.5,-79.0
0.027000021934509233,-81.0,-78.5
0.027000021934509233,-81.0,-78.5
0.034999978542327836,-81.0,-78.5
0.043999981880187944,-80.5,-78.5
0.019999992847442583,-80.5,-78.0
-0.004999983310699507,-80.5,-78.0
0.006999981403350786,-80.5,-78.0
0.005000007152557329,-80.5,-78.0
0.015999984741210893,-80.5,-78.0
0.0009999990463256392,-81.0,-78.5
0.002999973297119096,-81.5,-78.5
0.03700001239776607,-81.5,-79.0
0.02899999618530269,-81.0,-78.5
0.018000018596649126,-81.0,-78.5
0.010000002384185747,-80.5,-78.0
0.002999973297119096,-80.5,-78.0
-0.0030000090599060503,-80.5,-78.5
-0.0030000090599060503,-81.5,-79.0
0.005000007152557329,-81.5,-79.0
0.038999986648559526,-80.5,-78.0
0.024999988079071,-80.5,-78.0
-0.004999983310699507,-81.0,-78.5
0.011999976634979204,-82.0,-79.0
0.04799998998641963,-81.0,-78.5
0.05900002717971797,-80.0,-78.0
0.010000002384185747,-80.5,-78.0
0.006999981403350786,-81.5,-79.0
0.024999988079071,-80.5,-78.5
0.04799998998641963,-80.5,-78.0
0.05699999332427974,-80.0,-78.0
0.019999992847442583,-80.5,-78.5
-0.012000012397766158,-81.5,-78.5
-0.012000012397766158,-81.5,-79.0
0.024999988079071,-81.0,-79.0
0.03300000429153438,-80.5,-78.5
0.06500000953674312,-80.5,-78.0
0.07099999189376827,-80.5,-78.5
0.07599998712539668,-80.5,-78.0
0.05900002717971797,-80.5,-78.5
0.015999984741210893,-81.0,-79.0
-0.020000028610229537,-82.0,-79.0
-0.004999983310699507,-81.5,-79.0
0.015999984741210893,-80.5,-78.5
0.04799998998641963,-80.5,-78.5
0.06100000143051143,-80.5,-78.5
-0.004999983310699507,-81.0,-78.5
-0.009999978542327925,-82.0,-79.0
-0.016000020503997847,-81.5,-79.0
0.011999976634979204,-80.5,-78.5
0.05699999332427974,-80.5,-78.5
0.05900002717971797,-80.5,-78.0
0.06100000143051143,-80.5,-78.5
0.018000018596649126,-81.0,-78.5
0.0009999990463256392,-81.0,-78.5
0.0009999990463256392,-81.5,-79.0
0.019999992847442583,-80.5,-78.5
0.019999992847442583,-80.5,-78.0
0.050000023841857866,-80.5,-78.5
0.05399997234344478,-80.5,-78.0
0.06699998378753658,-80.5,-78.5
0.027000021934509233,-80.5,-78.5
0.006999981403350786,-81.0,-78.5
0.02899999618530269,-81.0,-78.5
0.011999976634979204,-81.0,-78.5
