diff,fp,rx
0.07300014495849627,-82.0,-79.0
0.07500000000000018,-82.0,-79.5
0.055000019073486506,-81.0,-79.5
0.0660001754760744,-81.5,-79.0
0.0049998283386232245,-81.5,-79.0
0.055000019073486506,-81.0,-79.5
0.0680000305175783,-81.0,-79.0
0.08899993896484393,-81.5,-79.0
0.06999988555908221,-81.5,-79.5
0.0660001754760744,-81.5,-80.0
0.05699987411499041,-82.0,-79.5
0.07500000000000018,-82.5,-79.5
0.055000019073486506,-81.5,-80.0
0.05699987411499041,-81.5,-79.5
0.05699987411499041,-82.0,-79.0
0.04999990463256854,-81.5,-79.5
0.03699989318847674,-81.0,-79.5
0.07300014495849627,-81.0,-79.0
0.0660001754760744,-81.5,-79.5
0.055000019073486506,-81.0,-79.5
0.10399980545043963,-82.0,-79.0
0.03199977874755877,-82.0,-80.0
0.05699987411499041,-82.0,-79.5
0.08199996948242205,-82.5,-79.5
0.04999990463256854,-81.0,-79.5
0.07300014495849627,-81.0,-79.0
0.03199977874755877,-81.5,-79.0
0.009999942779541193,-80.5,-79.0
0.04299993515014666,-81.5,-79.0
0.02299995422363299,-81.5,-79.5
0.0660001754760744,-81.0,-79.5
0.07699985504150408,-82.0,-79.0
0.041000080108642756,-82.0,-80.0
0.04999990463256854,-81.5,-79.0
0.07500000000000018,-82.5,-79.5
0.0660001754760744,-81.0,-79.5
0.04999990463256854,-81.5,-79.0
0.046000194549560725,-81.5,-79.5
0.03900022506713885,-81.0,-79.0
0.06399984359741229,-81.5,-79.0
-0.0020001411437986505,-81.0,-79.5
0.07300014495849627,-81.0,-79.0
0.05699987411499041,-81.5,-79.5
0.014000129699707209,-82.0,-80.0
0.06999988555908221,-82.5,-79.5
0.06100006103515643,-81.5,-79.5
0.04299993515014666,-81.0,-79.5
0.03199977874755877,-81.5,-79.0
0.0119997978210451,-81.5,-79.5
0.07500000000000018,-81.0,-79.0
0.04999990463256854,-82.0,-79.0
0.03900022506713885,-81.0,-79.5
0.10399980545043963,-81.0,-79.0
0.08899993896484393,-82.0,-79.0
0.024999809265136896,-81.5,-80.0
0.06399984359741229,-82.0,-79.0
0.0680000305175783,-81.5,-79.5
0.055000019073486506,-81.0,-79.5
0.04299993515014666,-82.5,-79.0
0.05900020599365252,-81.0,-79.5
0.052000236511230646,-81.0,-79.0
0.03699989318847674,-82.0,-79.0
0.03199977874755877,-81.0,-79.5
0.05699987411499041,-81.0,-79.0
0.07500000000000018,-82.5,-79.0
0.02800006866455096,-81.5,-80.0
0.06399984359741229,-82.0,-79.5
0.08000011444091815,-82.0,-79.5
0.05900020599365252,-81.0,-79.5
0.05900020599365252,-82.0,-79.0
0.0049998283386232245,-82.0,-79.0
0.0660001754760744,-81.0,-79.5
0.055000019073486506,-81.5,-79.0
0.05900020599365252,-81.0,-79.0
0.07500000000000018,-81.0,-79.5
0.10199995040893572,-82.0,-79.0
0.04299993515014666,-81.5,-79.5
0.04299993515014666,-81.5,-79.5
0.0660001754760744,-82.5,-79.5
0.05699987411499041,-81.5,-79.5
0.04800004959106463,-81.0,-79.5
0.046000194549560725,-82.0,-79.0
0.02299995422363299,-81.0,-79.5
0.04800004959106463,-81.0,-78.5
0.05900020599365252,-81.5,-79.0
0.07500000000000018,-81.0,-79.5
0.09300012588500994,-82.0,-79.0
0.07300014495849627,-81.5,-79.0
0.05900020599365252,-81.5,-79.5
0.041000080108642756,-81.5,-79.5
0.03900022506713885,-81.0,-79.5
0.03900022506713885,-81.5,-79.0
0.02800006866455096,-81.0,-79.0
0.05900020599365252,-81.0,-79.0
0.07699985504150408,-82.0,-79.0
0.04999990463256854,-81.0,-79.5
0.041000080108642756,-81.5,-79.5
0.06100006103515643,-82.0,-79.5
0.05900020599365252,-81.5,-79.5
