diff,fp,rx
0.04699993133544922,-81.5,-79.5
0.057000160217285156,-81.5,-80.0
0.06199979782104492,-81.5,-80.0
0.0689997673034668,-81.5,-79.5
0.01100015640258789,-81.5,-80.0
0.039999961853027344,-81.5,-80.0
0.004000186920166016,-81.0,-80.0
0.03800010681152344,-81.0,-80.0
0.07200002670288086,-81.0,-79.5
0.01399993896484375,-81.0,-79.5
0.07200002670288086,-81.0,-79.0
0.10799980163574219,-81.0,-79.5
0.0689997673034668,-81.5,-79.5
0.06699991226196289,-82.0,-79.5
0.02299976348876953,-82.0,-79.5
0.03000020980834961,-82.5,-79.5
0.034999847412109375,-82.5,-79.5
-0.012000083923339844,-82.5,-79.5
0.004000186920166016,-82.5,-79.5
0.018000125885009766,-82.5,-79.5
0.026000022888183594,-82.0,-79.5
0.05200004577636719,-82.0,-79.5
0.0689997673034668,-82.0,-79.0
0.06199979782104492,-82.0,-79.0
0.06699991226196289,-81.5,-79.0
0.04500007629394531,-82.0,-79.5
0.06400012969970703,-82.0,-79.5
0.03000020980834961,-82.5,-79.5
0.05000019073486328,-82.0,-79.5
0.008999824523925781,-82.5,-79.5
0.03299999237060547,-81.5,-79.5
-0.010000228881835938,-81.5,-79.5
0.03299999237060547,-81.5,-79.5
0.0279998779296875,-81.0,-79.5
0.03299999237060547,-81.0,-79.5
0.026000022888183594,-81.0,-80.0
0.03800010681152344,-81.0,-79.5
0.04500007629394531,-81.0,-80.0
0.04699993133544922,-81.5,-80.0
0.043000221252441406,-81.5,-80.0
0.004000186920166016,-82.0,-80.0
0.07600021362304688,-82.0,-80.0
0.05200004577636719,-81.5,-80.0
0.0279998779296875,-82.0,-79.5
0.020999908447265625,-82.0,-79.5
0.034999847412109375,-82.0,-79.0
0.039999961853027344,-82.0,-79.0
0.06699991226196289,-82.0,-79.0
0.07200002670288086,-82.0,-79.0
0.07399988174438477,-81.5,-79.0
0.08599996566772461,-82.0,-79.0
0.07899999618530273,-82.0,-79.5
0.03299999237060547,-82.0,-79.5
0.034999847412109375,-82.5,-79.5
0.03000020980834961,-82.5,-79.5
0.0009999275207519531,-82.0,-79.5
0.01399993896484375,-81.5,-79.5
0.004000186920166016,-81.5,-79.5
0.04699993133544922,-81.5,-79.5
0.034999847412109375,-81.0,-79.5
0.03800010681152344,-81.0,-79.5
0.026000022888183594,-81.0,-79.5
0.03299999237060547,-81.0,-80.0
0.04500007629394531,-81.0,-79.5
0.04500007629394531,-81.0,-80.0
0.018000125885009766,-81.5,-80.0
0.034999847412109375,-81.5,-80.0
0.05200004577636719,-82.0,-79.5
0.006000041961669922,-82.5,-79.5
0.006000041961669922,-82.5,-79.5
0.0009999275207519531,-81.5,-79.5
0.04500007629394531,-81.0,-79.5
0.039999961853027344,-81.0,-79.5
0.07600021362304688,-81.0,-79.5
0.034999847412109375,-81.0,-79.5
0.03800010681152344,-81.0,-79.5
0.043000221252441406,-81.0,-80.0
0.04500007629394531,-81.5,-80.0
0.03000020980834961,-81.5,-80.0
0.06199979782104492,-81.5,-79.5
0.05900001525878906,-82.0,-80.0
0.03800010681152344,-81.5,-79.5
0.018000125885009766,-82.0,-79.5
0.01399993896484375,-82.0,-79.5
0.03299999237060547,-82.0,-79.0
0.05200004577636719,-81.5,-79.0
0.04699993133544922,-81.5,-79.0
0.07600021362304688,-81.0,-79.0
0.06400012969970703,-81.5,-79.5
0.03000020980834961,-81.0,-79.5
0.06400012969970703,-81.5,-79.5
0.039999961853027344,-82.0,-80.0
0.05200004577636719,-82.0,-80.0
0.06699991226196289,-81.5,-80.0
0.04500007629394531,-81.5,-79.5
0.03299999237060547,-81.5,-80.0
0.05499982833862305,-81.0,-79.5
0.0840001106262207,-81.5,-79.0
0.09100008010864258,-81.5,-79.0
0.09299993515014648,-81.5,-79.0
