diff,fp,rx
0.10999994277953995,-81.0,-79.0
0.13299994468688991,-81.0,-79.0
0.10999994277953995,-82.0,-78.5
0.07200007438659961,-81.0,-79.0
0.11399989128112997,-80.5,-79.0
0.12100009918212962,-81.0,-79.0
0.11399989128112997,-81.5,-79.0
0.09099988937378001,-80.5,-79.0
0.10999994277953995,-81.0,-79.0
0.08600001335143981,-81.5,-78.5
0.08900003433227965,-80.5,-78.5
0.0929999828338599,-80.5,-78.5
0.05999999046325977,-81.5,-79.0
0.07500009536742969,-81.0,-79.0
0.06300001144408984,-80.5,-78.5
0.0349998950958299,-81.5,-79.0
0.0460000514984098,-80.5,-79.0
0.06999998092650994,-80.5,-79.0
0.06300001144408984,-81.0,-79.0
0.0460000514984098,-80.5,-79.0
0.08200006484984979,-80.5,-79.0
0.0460000514984098,-81.5,-79.0
0.0530000209808299,-80.5,-79.0
0.09800009727477965,-80.5,-79.0
0.09800009727477965,-82.5,-78.5
0.09999995231628,-80.5,-78.5
0.1239998817443797,-80.5,-78.5
0.08200006484984979,-82.5,-79.0
0.05099992752075,-80.5,-79.0
0.11900000572204972,-81.0,-78.5
0.0530000209808299,-81.5,-78.5
0.08600001335143981,-81.5,-79.0
0.1169999122619596,-81.5,-79.0
0.09800009727477965,-81.5,-79.0
0.09600000381469975,-81.0,-79.0
0.05999999046325977,-82.0,-78.5
0.11900000572204972,-81.0,-78.5
0.13100008964539,-81.5,-79.0
0.10299997329711985,-82.0,-79.0
0.10999994277953995,-81.0,-79.0
0.12599997520446982,-81.0,-79.0
0.10500006675719975,-82.0,-78.5
0.09800009727477965,-81.0,-79.0
0.14999990463256996,-81.0,-79.0
0.11200003623961985,-81.5,-78.5
0.08900003433227965,-80.5,-79.0
0.06699995994567987,-80.5,-78.5
0.09099988937378001,-81.0,-79.0
0.13299994468688991,-81.0,-78.5
0.07900004386901971,-80.5,-79.0
0.057999897003169654,-80.5,-79.0
0.05099992752075,-81.5,-79.0
0.056000041961669744,-81.0,-79.0
0.08900003433227965,-80.5,-79.0
0.08399991989135991,-80.5,-79.0
0.09800009727477965,-81.0,-79.0
0.1239998817443797,-80.0,-78.5
0.11200003623961985,-80.5,-79.0
0.057999897003169654,-81.0,-79.0
0.06300001144408984,-80.5,-79.0
0.09999995231628,-81.0,-79.0
0.0320001125335696,-82.0,-79.0
0.09600000381469975,-80.5,-78.5
0.08399991989135991,-80.5,-79.0
0.06500010490416974,-82.0,-79.0
0.07200007438659961,-81.0,-79.0
0.06699995994567987,-81.0,-79.0
0.07500009536742969,-81.5,-78.5
0.057999897003169654,-82.0,-78.5
0.07200007438659961,-81.5,-79.0
0.09800009727477965,-81.0,-79.5
0.09600000381469975,-82.0,-79.0
0.13299994468688991,-81.5,-79.0
0.11399989128112997,-81.0,-79.0
0.10999994277953995,-80.5,-79.0
0.13500003814696981,-81.0,-79.0
0.0929999828338599,-81.5,-79.0
0.05999999046325977,-81.0,-79.0
0.09600000381469975,-80.5,-79.0
0.10699992179870987,-81.0,-78.5
0.057999897003169654,-81.0,-79.0
0.07900004386901971,-80.5,-78.5
0.09999995231628,-80.5,-79.0
0.04200010299682999,-81.5,-79.0
0.06999998092650994,-80.5,-79.0
0.09999995231628,-80.5,-79.0
0.056000041961669744,-80.5,-79.0
0.07900004386901971,-81.0,-79.0
0.057999897003169654,-80.5,-79.0
0.0320001125335696,-80.5,-78.5
0.007000017166139738,-81.5,-79.5
0.06500010490416974,-81.0,-79.0
0.0530000209808299,-80.0,-78.5
0.0530000209808299,-81.0,-79.0
0.05999999046325977,-80.5,-78.5
0.05099992752075,-80.0,-78.5
0.08600001335143981,-82.0,-78.5
0.1169999122619596,-81.0,-79.5
