diff,fp,rx
0.08400020599365199,-82.5,-79.0
0.10500011444091761,-82.0,-79.0
0.08400020599365199,-81.0,-79.0
0.1009999275207516,-81.0,-79.0
0.08400020599365199,-81.0,-79.0
0.09599981307983363,-81.5,-79.5
0.05499992370605433,-81.5,-79.5
0.09800014495849574,-81.5,-79.5
0.08400020599365199,-81.5,-79.5
0.06899986267089808,-81.0,-79.0
0.07900009155273402,-81.0,-79.0
0.08099994659423793,-80.5,-79.0
0.09599981307983363,-81.0,-79.0
0.03800020217895472,-81.0,-79.0
0.0600000381469723,-81.0,-79.0
0.04099998474121058,-82.0,-79.0
0.06199989318847621,-82.0,-79.0
0.05499992370605433,-82.0,-79.0
0.03400001525878871,-81.0,-79.0
0.0600000381469723,-81.0,-79.0
0.05499992370605433,-81.0,-79.5
0.05499992370605433,-81.0,-79.5
0.049999809265136363,-81.5,-79.5
0.07200012207031214,-81.5,-79.0
0.07700023651123011,-82.0,-79.0
0.053000068664550426,-82.5,-79.5
0.05499992370605433,-82.0,-79.0
0.08400020599365199,-81.5,-79.0
0.0860000610351559,-81.0,-79.0
0.06199989318847621,-81.0,-79.0
0.08099994659423793,-81.0,-79.5
0.06199989318847621,-81.0,-79.5
0.07700023651123011,-81.5,-79.5
0.06500015258789027,-81.5,-79.5
0.07900009155273402,-81.5,-79.0
0.058000183105468395,-81.5,-79.0
0.0860000610351559,-82.0,-79.0
0.07900009155273402,-81.5,-79.0
0.08099994659423793,-81.0,-79.0
0.09599981307983363,-81.0,-79.0
0.05499992370605433,-81.0,-79.5
0.053000068664550426,-81.5,-79.5
0.04299983978271449,-81.5,-79.5
0.04299983978271449,-81.0,-79.5
0.0860000610351559,-81.0,-79.0
0.06899986267089808,-81.0,-79.0
0.0860000610351559,-80.5,-79.0
0.09800014495849574,-80.5,-79.0
0.09300003051757777,-81.0,-79.0
0.03800020217895472,-81.5,-79.0
0.053000068664550426,-82.5,-79.0
0.02899990081787074,-82.5,-79.0
0.04099998474121058,-82.0,-79.5
0.07200012207031214,-81.5,-79.0
0.04799995422363246,-81.0,-79.0
0.06500015258789027,-81.0,-79.0
0.08400020599365199,-81.0,-79.5
0.09599981307983363,-81.0,-79.5
0.03800020217895472,-81.0,-79.5
0.07200012207031214,-81.5,-79.0
0.03800020217895472,-82.5,-79.5
0.06700000762939418,-82.0,-79.5
0.07399997711181605,-81.0,-79.5
0.08099994659423793,-80.5,-79.0
0.11000022888183558,-80.5,-79.0
0.11499986648559535,-81.0,-79.0
0.09300003051757777,-81.5,-79.0
0.053000068664550426,-82.0,-79.0
0.04600009918212855,-82.0,-79.0
0.014000034332275035,-82.0,-79.5
0.04600009918212855,-81.5,-79.5
0.1009999275207516,-80.5,-79.0
0.09100017547607386,-80.5,-79.0
0.1029997825622555,-81.0,-79.0
0.08400020599365199,-81.5,-79.0
0.09599981307983363,-81.5,-79.0
0.09599981307983363,-81.5,-79.0
0.021999931335448863,-82.0,-79.5
0.0600000381469723,-81.5,-79.5
0.07200012207031214,-81.0,-79.0
0.07700023651123011,-81.5,-79.0
0.06500015258789027,-81.5,-79.0
0.11000022888183558,-82.0,-79.0
0.11499986648559535,-81.5,-79.0
0.09800014495849574,-81.0,-79.0
0.07900009155273402,-81.0,-79.5
0.04299983978271449,-81.5,-79.5
0.08899984359741175,-82.0,-79.5
0.06199989318847621,-81.5,-79.0
0.0860000610351559,-82.0,-79.0
0.09100017547607386,-82.0,-79.0
0.11000022888183558,-81.5,-79.0
0.08099994659423793,-81.0,-79.0
0.1029997825622555,-81.0,-79.0
0.06899986267089808,-81.0,-79.5
0.04600009918212855,-81.5,-79.5
0.07200012207031214,-81.5,-79.0
0.07700023651123011,-82.0,-79.0
0.09599981307983363,-82.0,-79.0
