diff,fp,rx
0.09099998474121129,-81.5,-79.5
-0.005000209808349254,-82.0,-79.0
0.08599987030029332,-81.5,-79.5
0.07399978637695348,-81.0,-79.0
0.002000236511230824,-82.0,-79.0
0.0370000839233402,-81.0,-79.5
0.044000053405762074,-80.5,-79.0
0.04900016784668004,-82.0,-79.0
0.05999984741210973,-80.5,-79.0
0.07399978637695348,-80.5,-79.0
0.04599990844726598,-81.5,-79.0
0.0669998168945316,-80.5,-79.5
0.08100023269653356,-81.0,-79.0
0.07399978637695348,-81.0,-79.0
0.11400022506713903,-81.5,-78.5
0.09999980926513707,-82.0,-79.5
0.09099998474121129,-81.5,-79.0
0.03500022888183629,-81.5,-78.5
0.05999984741210973,-81.0,-79.5
0.025000000000000355,-81.5,-79.0
0.07399978637695348,-81.5,-79.5
0.11199989318847692,-81.5,-79.0
0.08400001525878942,-80.5,-79.0
0.09099998474121129,-80.5,-79.5
0.08400001525878942,-81.5,-78.5
0.09099998474121129,-80.5,-79.0
0.10699977874755895,-82.0,-79.0
0.08100023269653356,-80.5,-79.5
0.09099998474121129,-81.5,-79.0
0.09999980926513707,-80.5,-79.0
0.11899986267089879,-80.5,-79.0
0.052999877929687855,-81.0,-79.5
0.08900012969970739,-80.5,-79.0
-0.021999931335448863,-82.0,-79.5
0.05999984741210973,-81.5,-79.0
0.02300014495849645,-81.5,-79.5
0.04599990844726598,-81.0,-79.0
0.057999992370605824,-81.0,-79.0
0.07399978637695348,-80.5,-79.0
0.06300010681152379,-81.5,-79.0
0.11400022506713903,-80.5,-79.0
0.07199993133544957,-81.5,-79.0
0.0929998397827152,-80.5,-79.0
0.07199993133544957,-81.5,-79.0
0.09799995422363317,-80.5,-79.0
0.09799995422363317,-80.5,-79.0
0.08400001525878942,-81.0,-79.0
0.08100023269653356,-80.5,-79.0
-0.014999961853026988,-82.5,-79.0
0.052999877929687855,-81.5,-79.5
0.02300014495849645,-82.0,-79.0
0.07000007629394567,-81.0,-79.5
0.025000000000000355,-81.0,-79.0
0.030000114440918324,-81.5,-79.0
0.07899990081787145,-81.0,-79.5
0.05600013732910192,-81.5,-79.0
0.07399978637695348,-80.5,-79.0
0.10300006866455114,-81.0,-79.0
0.0929998397827152,-80.5,-79.0
0.12399997711181676,-80.5,-79.0
0.10499992370605504,-81.0,-79.0
0.08400001525878942,-81.0,-79.0
0.11000003814697301,-80.5,-79.0
0.04200019836425817,-81.5,-79.0
0.06300010681152379,-81.0,-79.0
0.09999980926513707,-81.0,-79.0
-0.0029998779296871447,-82.0,-79.0
0.0649999618530277,-81.5,-79.5
0.05100002288818395,-81.5,-78.5
0.0649999618530277,-81.0,-79.0
0.07700004577636754,-80.5,-79.0
0.09999980926513707,-80.5,-79.0
0.07199993133544957,-81.5,-79.0
0.07000007629394567,-80.5,-79.0
0.11199989318847692,-80.5,-79.0
0.07899990081787145,-81.5,-79.0
0.07199993133544957,-80.5,-79.0
0.0929998397827152,-80.5,-79.0
0.07700004577636754,-81.5,-79.0
0.07399978637695348,-81.0,-79.0
0.09600009918212926,-81.5,-79.5
0.07000007629394567,-81.5,-79.0
0.05600013732910192,-81.0,-79.0
0.0669998168945316,-81.0,-79.0
-0.005000209808349254,-81.5,-79.5
0.044000053405762074,-81.5,-79.0
0.0929998397827152,-80.5,-79.0
0.11199989318847692,-81.0,-79.0
0.09600009918212926,-81.0,-78.5
0.09799995422363317,-80.5,-79.0
0.09099998474121129,-81.0,-79.0
0.08900012969970739,-81.5,-79.0
0.08599987030029332,-80.5,-79.0
0.0649999618530277,-81.0,-79.0
0.012999916076660512,-82.0,-79.5
0.10699977874755895,-82.0,-79.5
0.00400009155273473,-82.0,-79.0
0.04900016784668004,-81.0,-79.5
