diff,fp,rx
0.3799999713897706,-82.5,-79.5
0.30600008964538583,-82.5,-79.5
0.3390000820159913,-82.0,-79.5
0.3609999179840089,-82.0,-79.5
0.3300000190734864,-82.0,-79.5
0.32499990463256845,-82.0,-79.0
0.32300004959106454,-82.0,-79.5
0.36600003242492685,-82.5,-79.5
0.3990000247955323,-83.0,-79.5
0.3820000648498536,-82.0,-79.0
0.39200005531311044,-82.0,-79.0
0.35600004196167,-82.0,-79.0
0.35600004196167,-81.5,-79.0
0.294000005722046,-81.5,-79.0
0.3320001125335694,-82.0,-79.0
0.38999996185302743,-83.0,-79.5
0.41100010871887216,-83.0,-79.5
0.45400009155273446,-83.0,-79.5
0.4250000476837159,-83.0,-79.0
0.4570001125335694,-82.5,-79.0
0.41100010871887216,-82.5,-79.5
0.36999998092651376,-82.5,-79.5
0.34399995803833017,-82.5,-79.5
0.3300000190734864,-82.5,-79.5
0.3460000514984132,-83.0,-79.5
0.3579998970031739,-83.0,-79.5
0.3969999313354493,-82.0,-79.5
0.3609999179840089,-82.0,-79.5
0.3149999141693116,-82.0,-79.5
0.32300004959106454,-82.0,-79.5
0.3390000820159913,-81.5,-79.5
0.32300004959106454,-82.5,-79.5
0.32499990463256845,-82.0,-79.5
0.41100010871887216,-82.5,-79.0
0.38999996185302743,-82.0,-79.5
0.4710000514984132,-83.0,-79.5
0.41800007820129403,-82.5,-79.0
0.4469998836517335,-82.5,-79.0
0.415999984741211,-82.5,-79.0
0.45199999809265146,-82.5,-79.5
0.37500009536743173,-82.0,-79.0
0.34900007247924814,-82.0,-79.0
0.43500003814697275,-83.0,-79.5
0.4229999542236329,-83.5,-79.0
0.30300006866455087,-83.0,-79.5
0.3630000114440919,-83.0,-79.5
0.3820000648498536,-82.5,-79.5
0.3579998970031739,-82.5,-79.5
0.2770000457763673,-82.5,-79.5
0.3579998970031739,-82.5,-79.5
0.4299999237060548,-82.5,-79.0
0.30099997520446786,-82.0,-79.5
0.3609999179840089,-82.0,-79.0
0.39399991035461435,-82.5,-79.5
0.36999998092651376,-82.0,-79.5
0.4420000076293946,-82.5,-79.5
0.38999996185302743,-82.5,-79.5
0.40900001525878915,-82.0,-79.0
0.41100010871887216,-82.5,-79.0
0.41299996376037607,-83.0,-79.5
0.38999996185302743,-82.5,-79.0
0.294000005722046,-82.0,-79.5
0.4299999237060548,-83.0,-79.0
0.3969999313354493,-83.5,-79.5
0.4570001125335694,-83.5,-79.5
0.45400009155273446,-83.5,-79.0
0.3969999313354493,-83.5,-79.0
0.4570001125335694,-82.5,-79.5
0.38500008583068857,-82.5,-78.5
0.43299994468688974,-83.5,-79.0
0.25799999237060556,-83.0,-79.5
0.3460000514984132,-82.5,-79.5
0.4469998836517335,-83.0,-78.5
0.5210000038146974,-83.0,-79.0
0.3579998970031739,-82.0,-78.5
0.34900007247924814,-82.0,-79.0
0.353999948501587,-82.5,-80.0
0.4229999542236329,-82.0,-79.0
0.43500003814697275,-82.5,-79.0
0.5040000438690186,-82.5,-79.0
0.4829998970031739,-83.5,-79.0
0.3990000247955323,-82.0,-78.5
0.3730000019073487,-81.5,-79.5
0.5309999942779542,-81.5,-78.5
0.4640000820159913,-81.0,-79.0
0.38500008583068857,-82.0,-79.0
0.3820000648498536,-83.0,-79.5
0.4059999942779542,-82.0,-79.0
0.4059999942779542,-82.0,-78.5
0.36999998092651376,-83.0,-79.5
0.4250000476837159,-83.5,-79.0
0.3990000247955323,-81.5,-79.0
0.3179999351501466,-81.5,-79.5
0.3780001163482667,-82.0,-79.5
0.38999996185302743,-81.0,-79.0
0.4710000514984132,-83.5,-79.5
