diff,fp,rx
0.07500009536743146,-81.0,-78.5
0.008000183105468572,-80.5,-79.0
0.05799989700317365,-81.5,-79.0
0.034000205993652166,-81.5,-78.5
0.09899978637695295,-81.0,-78.5
0.029000091552734197,-82.0,-79.0
0.12700014114379865,-81.0,-79.0
0.02700023651123029,-81.5,-79.0
0.07699995040893537,-81.0,-79.0
0.10499982833862287,-80.5,-79.0
0.039999771118163885,-81.5,-79.5
0.10299997329711896,-80.5,-79.0
0.06800012588500959,-81.0,-79.0
0.05799989700317365,-80.5,-79.0
0.10299997329711896,-80.0,-79.0
0.050999927520751775,-81.5,-79.0
0.06000022888183576,-80.5,-79.0
0.12100009918212873,-80.5,-79.0
0.044999885559081854,-80.5,-78.5
0.07699995040893537,-80.0,-79.0
0.03799991607665998,-82.0,-78.5
-0.0119997978210451,-81.5,-78.5
0.07699995040893537,-81.0,-78.5
0.05500011444091779,-82.0,-79.0
0.12499980926513654,-81.0,-79.0
0.05500011444091779,-81.5,-79.0
0.09500007629394513,-81.0,-79.0
0.06800012588500959,-81.0,-79.0
0.08800010681152326,-81.0,-78.5
0.12899999618530256,-80.5,-79.0
0.044999885559081854,-82.0,-79.5
0.04900007247924787,-80.0,-78.5
0.11400012969970685,-80.5,-79.0
0.062000083923339666,-81.0,-79.0
0.12499980926513654,-80.5,-79.0
0.08999996185302717,-81.5,-79.0
0.062000083923339666,-80.5,-79.0
0.06800012588500959,-80.5,-79.0
0.034000205993652166,-81.5,-78.5
0.09699993133544904,-80.5,-79.0
0.039999771118163885,-81.5,-78.5
0.034000205993652166,-81.0,-79.0
0.05500011444091779,-82.0,-79.0
0.08399991989135724,-81.0,-78.5
0.062000083923339666,-81.0,-79.0
0.07099990844726545,-81.0,-79.0
0.10999994277954084,-80.5,-78.5
0.07299976348876935,-81.5,-79.5
0.08100013732910138,-80.5,-79.0
0.11400012969970685,-80.5,-79.0
0.04900007247924787,-81.0,-79.5
0.07500009536743146,-80.0,-79.0
0.07899980545043928,-81.0,-79.0
0.042000102996825994,-80.5,-79.0
0.11799983978271467,-80.5,-79.0
0.024999904632568182,-80.5,-78.5
0.05299978256225568,-80.5,-79.0
0.039999771118163885,-82.5,-79.0
0.011999893188476385,-81.0,-78.5
0.07099990844726545,-81.0,-78.5
0.029000091552734197,-82.0,-79.0
0.07299976348876935,-81.0,-78.5
0.04900007247924787,-81.0,-79.0
0.10100011825561506,-81.0,-79.0
0.08599977493286115,-80.5,-79.0
0.04900007247924787,-82.0,-78.5
0.09199981689453107,-80.5,-79.0
0.04900007247924787,-81.5,-79.5
0.08800010681152326,-80.0,-78.5
0.08800010681152326,-80.5,-79.0
0.04900007247924787,-80.5,-79.0
0.07899980545043928,-80.5,-79.0
0.044999885559081854,-80.5,-79.0
0.09699993133544904,-80.5,-78.5
0.03199987411499006,-81.0,-78.5
0.044999885559081854,-80.5,-79.0
0.03199987411499006,-81.5,-79.0
0.06800012588500959,-81.0,-78.5
0.042000102996825994,-82.0,-79.0
0.10800008773803693,-81.0,-78.5
0.07899980545043928,-82.0,-79.0
0.10800008773803693,-80.5,-79.0
0.062000083923339666,-81.5,-79.0
0.08399991989135724,-80.5,-79.0
0.09500007629394513,-80.5,-78.5
0.08399991989135724,-80.0,-78.5
0.12100009918212873,-80.5,-79.0
0.04700021743774396,-80.5,-79.0
0.11199979782104474,-80.5,-79.0
0.05799989700317365,-81.0,-79.0
0.07500009536743146,-80.0,-78.5
0.07299976348876935,-81.5,-78.5
0.06399993896484357,-80.5,-78.5
0.08999996185302717,-81.5,-78.5
0.02100019454956037,-81.5,-78.5
0.10999994277954084,-81.5,-79.0
0.062000083923339666,-81.5,-79.0
0.07899980545043928,-81.0,-78.5
0.07099990844726545,-81.5,-79.0
0.09699993133544904,-80.5,-79.0
