diff,fp,rx
0.03699989318847674,-81.5,-80.0
0.055000019073486506,-82.0,-79.0
0.0680000305175783,-82.0,-79.5
0.05699987411499041,-81.5,-80.0
0.029999923706054865,-81.5,-79.5
0.046000194549560725,-81.5,-79.0
0.052000236511230646,-81.0,-79.5
0.029999923706054865,-81.0,-79.0
0.046000194549560725,-81.5,-79.0
0.015999984741211115,-80.5,-79.5
0.04800004959106463,-81.0,-79.5
0.06100006103515643,-82.0,-79.0
0.06399984359741229,-81.0,-79.5
0.02299995422363299,-82.0,-79.5
0.03900022506713885,-82.5,-79.0
0.07300014495849627,-81.5,-80.0
0.04999990463256854,-81.0,-79.0
0.041000080108642756,-81.5,-79.0
0.03400011062622088,-81.5,-79.0
0.024999809265136896,-81.0,-79.5
0.04299993515014666,-81.0,-79.5
0.08399982452392596,-81.5,-79.0
0.0660001754760744,-81.5,-79.0
0.024999809265136896,-81.5,-79.5
0.041000080108642756,-82.0,-79.5
0.04999990463256854,-82.5,-79.5
0.0660001754760744,-81.5,-79.5
0.024999809265136896,-81.0,-79.5
0.029999923706054865,-81.5,-79.0
0.009999942779541193,-81.5,-79.0
0.03199977874755877,-80.5,-79.0
0.04299993515014666,-80.5,-79.5
0.05900020599365252,-81.0,-79.0
0.08600015640258807,-81.5,-79.0
0.03900022506713885,-81.0,-79.5
0.02800006866455096,-81.5,-79.5
0.0660001754760744,-81.5,-79.5
0.055000019073486506,-81.0,-79.5
0.046000194549560725,-81.0,-79.0
0.041000080108642756,-82.0,-79.0
0.0049998283386232245,-81.0,-79.0
0.015999984741211115,-80.5,-79.5
0.055000019073486506,-81.5,-79.0
0.06100006103515643,-81.0,-79.0
0.03900022506713885,-81.0,-79.5
0.0660001754760744,-82.0,-79.0
0.06399984359741229,-81.5,-79.5
0.04999990463256854,-81.5,-80.0
0.09099979400634783,-82.5,-79.0
0.08899993896484393,-81.0,-79.5
0.07500000000000018,-81.0,-79.5
0.04999990463256854,-81.5,-78.5
0.04299993515014666,-81.5,-79.0
0.0119997978210451,-81.0,-79.5
0.06999988555908221,-81.0,-79.5
0.07500000000000018,-82.0,-79.0
0.052000236511230646,-81.5,-79.5
0.052000236511230646,-81.5,-79.5
0.08600015640258807,-82.5,-79.5
0.06399984359741229,-81.5,-79.5
0.04299993515014666,-81.0,-79.5
0.04800004959106463,-82.0,-79.0
-0.003999996185302557,-81.0,-79.5
0.0660001754760744,-80.5,-79.0
0.0660001754760744,-82.0,-79.0
0.03900022506713885,-81.0,-79.5
0.04299993515014666,-81.0,-79.5
0.08399982452392596,-81.5,-79.0
0.0680000305175783,-81.5,-79.5
0.05699987411499041,-81.5,-79.5
0.05900020599365252,-82.0,-79.5
0.06100006103515643,-81.5,-79.5
0.03400011062622088,-80.5,-79.5
0.014000129699707209,-81.0,-79.0
0.046000194549560725,-81.5,-79.0
0.02800006866455096,-80.5,-79.5
0.055000019073486506,-81.0,-79.0
0.08199996948242205,-82.0,-79.0
0.05900020599365252,-81.0,-79.5
0.04800004959106463,-81.5,-79.5
0.06399984359741229,-81.5,-79.5
0.05699987411499041,-81.0,-79.5
0.046000194549560725,-81.0,-79.0
0.03699989318847674,-82.0,-79.0
0.0029999732971193183,-80.5,-79.0
0.05900020599365252,-80.5,-79.5
0.08899993896484393,-82.0,-79.0
0.024999809265136896,-81.0,-79.5
0.015999984741211115,-81.0,-80.0
0.04800004959106463,-81.5,-79.5
0.07300014495849627,-82.5,-79.0
0.06100006103515643,-82.0,-79.5
0.018999767303466975,-81.5,-80.0
0.03400011062622088,-81.0,-79.5
0.05699987411499041,-81.5,-79.0
0.03699989318847674,-81.5,-79.0
0.02299995422363299,-80.5,-79.0
0.052000236511230646,-80.5,-79.5
